Sector,Pressure,Ecological Characteristic,Overlap,Frequency,DoI,Resilience,Persistence,Checked,Extrap,Confidence,Review Panel notes and amendments,Amendments,Comments from original assessment,Overlap Score,Frequency Score,DoI Score,Resilience Score,Persistence Score
Aggregates,Noise,Demersal Elasmobranch,S,R,L,L,L,Y,,,,"ADDED: Overlap occurs, impact levels unknown",,0.03,0.08,0.01,0.55,0.01
Aggregates,Noise,Pelagic Elasmobranch,NO,,,,,Y,Y,,Removed - unlikley overlap,"ADDED: Overlap occurs with spawning areas, impact levels unknown",,0,0,0,0,0
Aggregates,Noise,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Cephalopods,S,R,L,M,L,Y,,,,"ADDED: Overlap occurs, impact levels unknown",,0.03,0.08,0.01,0.06,0.01
Aggregates,Noise,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Demersal Fish,S,R,L,M,L,Y,,,,"ADDED: Overlap occurs, impact levels unknown",,0.03,0.08,0.01,0.06,0.01
Aggregates,Noise,Pelagic Fish,S,R,L,M,L,Y,,,,"ADDED: Overlap occurs with spawning areas, impact levels unknown",,0.03,0.08,0.01,0.06,0.01
Aggregates,Noise,Seabirds,S,R,L,M,L,Y,Y,,Freq O-R based on panel freq of activity,,"PERSITENT, ENGIN NOISE",0.03,0.08,0.01,0.06,0.01
Aggregates,Noise,Seals,S,R,L,M,L,Y,Y,,Freq O-R based on panel freq of activity,,,0.03,0.08,0.01,0.06,0.01
Aggregates,Noise,Toothed Whales,S,R,L,L,L,Y,Y,,Freq O-R based on panel freq of activity,"Resilience H-M, lethal effects can occur from noise",,0.03,0.08,0.01,0.55,0.01
Aggregates,Noise,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Noise,Shallow Mud,NO,,,,,,,,Removed by panel - not considered to effect this habitat. ,ADDED:Overlap Occurs (IOSEA reports),,0,0,0,0,0
Aggregates,Noise,Shallow Sediment,S,R,L,M,L,Y,,,Freq C-R,ADDED:Overlap Occurs (IOSEA reports),,0.03,0.08,0.01,0.06,0.01
Aggregates,Noise,Shallow Rock & Reef,S,R,L,M,L,Y,,,Freq C-R,ADDED:Overlap Occurs (IOSEA reports),,0.03,0.08,0.01,0.06,0.01
Aggregates,Noise,Littoral Sediment,S,R,L,M,L,Y,,,Freq C-R,ADDED:Overlap Occurs (IOSEA reports),0,0.03,0.08,0.01,0.06,0.01
Aggregates,Noise,Littoral Rock & Reef,S,R,L,M,L,Y,,,Freq C-R,ADDED:Overlap Occurs (IOSEA reports),,0.03,0.08,0.01,0.06,0.01
Aggregates,Non-living Resources,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Seals,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-living Resources,Shallow Mud,NO,,,,,,,,,Don’t extract mud,,0,0,0,0,0
Aggregates,Non-living Resources,Shallow Sediment,S,R,A,M,L,Y,,,Freq C-R,ADDED:Overlap Occurs (IOSEA reports),,0.03,0.08,1,0.06,0.01
Aggregates,Non-living Resources,Shallow Rock & Reef,S,R,A,M,L,Y,,,Freq C-R,"Freq O-C - industrial activity. Persistence changed H-L, effects not continued after pressure removal (>2yr).Resilience L-M - recovery within 2-10 yrs",SINGLE VESSEL OPERATION ONLY,0.03,0.08,1,0.06,0.01
Aggregates,Non-living Resources,Littoral Sediment,NO,,,,,,,,,,None licenced but may occur,0,0,0,0,0
Aggregates,Non-living Resources,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Demersal Elasmobranch,NO,,,,,,,,,REMOVED: unlikley - unmanageable,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Demersal Fish,NO,,,,,,,,,REMOVED: unlikley - unmanageable,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Seabirds,NO,,,,,,,,,REMOVED: unlikley - unmanageable,"FUEL, OIL SPILL. INCOMPLETE COMBUSTION OF HYDROCARBONS, PAHS AND OTHER ENDOCRINE DISRUPTING CHEMICAL ETC. MEDIUM TO HIGH RESIDENCE TIME IN MIXED SEDS. MUDS/FINE FRACTION  WITH HIGH CARBON CONTENTS (SEQUESTERING EFFECT). TYPICALLY CONCENTRATION OF CONTAMIN",0,0,0,0,0
Aggregates,Non-synthetic Compounds,Seals,NO,,,,,,,,,REMOVED: unlikley - unmanageable,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Toothed Whales,NO,,,,,,,,,REMOVED: unlikley - unmanageable,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Coastal Pelagic,NO,,,,,,,,,REMOVED: unlikley - unmanageable,Only 1 site currently ,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Shallow Rock & Reef,NO,,,,,,,,,,SINGLE VESSEL OPERATION ONLY,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Aggregates,Non-synthetic Compounds,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Seals,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Coastal Pelagic,NO,,,,,,,,,"REMOVED: no input, movement - siltation / smothering.",Only 1 site currently ,0,0,0,0,0
Aggregates,Organic Matter,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Shallow Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Organic Matter,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Aggregates,Organic Matter,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Seals,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Shallow Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,pH Changes,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Aggregates,pH Changes,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Seals,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Shallow Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Salinity Regime,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Aggregates,Salinity Regime,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Demersal Elasmobranch,S,R,L,L,L,Y,Y,,Freq O-R based on panel freq of activity,,One site - maerl only no significant overlap,0.03,0.08,0.01,0.55,0.01
Aggregates,Sealing,Pelagic Elasmobranch,S,R,L,L,L,Y,,,,ADDED: possible spawning substrate ,,0.03,0.08,0.01,0.55,0.01
Aggregates,Sealing,Deep Sea Elasmobranch,NO,,,,,,,,,,One site - maerl only no significant overlap,0,0,0,0,0
Aggregates,Sealing, Reptiles ,NO,,,,,,,,,,One site - maerl only no significant overlap,0,0,0,0,0
Aggregates,Sealing,Cephalopods,NO,,,,,,,,,,One site - maerl only no significant overlap,0,0,0,0,0
Aggregates,Sealing,Deep Sea Fish,NO,,,,,,,,,,One site - maerl only no significant overlap,0,0,0,0,0
Aggregates,Sealing,Pelagic Fish,S,R,L,M,L,Y,,,,ADDED: spawning substrate (e.g. herring),,0.03,0.08,0.01,0.06,0.01
Aggregates,Sealing,Demersal Fish,S,R,L,M,L,Y,Y,,Freq O-R based on panel freq of activity,,One site - maerl only no significant overlap,0.03,0.08,0.01,0.06,0.01
Aggregates,Sealing,Seabirds,NO,,,,,,,,,,Maerl only in Ireland.,0,0,0,0,0
Aggregates,Sealing,Seals,NO,,,,,,,,,,dead maerl loss not significant to seals,0,0,0,0,0
Aggregates,Sealing,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Sealing,Shallow Sediment,S,R,A,M,L,Y,,,Freq C-R,ADDED: repeated removal of substrate,,0.03,0.08,1,0.06,0.01
Aggregates,Sealing,Shallow Rock & Reef,S,R,A,M,L,Y,,,Freq C-R,Freq O-C; Persistence changed from H to L to match 'substrate loss' in all other habitats - substrate will stop being lost immediately on cessation of activity. Resilience changed from L-M - in line with Nav dredge and majority of impacts.,,0.03,0.08,1,0.06,0.01
Aggregates,Sealing,Littoral Sediment,NO,,,,,,,,,,None licenced but may occur,0,0,0,0,0
Aggregates,Sealing,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Seabirds,S,O,L,M,L,Y,,,,,local pop of diving wading birds,0.03,0.33,0.01,0.06,0.01
Aggregates,Siltation,Seals,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Siltation,Shallow Mud,NO,,,,,,,,Removed by panel - not considered to effect this habitat - smothering silted environment naturally.,ADDED: does cause siltation / resuspension,,0,0,0,0,0
Aggregates,Siltation,Shallow Sediment,S,R,A,M,L,Y,,,Freq O-R,ADDED: does cause siltation / resuspension,,0.03,0.08,1,0.06,0.01
Aggregates,Siltation,Shallow Rock & Reef,S,R,A,M,L,Y,,,Freq O-R,Resilience changed from L to M in line with all other 'siltation'  in this habitat. DoI C-A - initial impact only,Single site (maerl),0.03,0.08,1,0.06,0.01
Aggregates,Siltation,Littoral Sediment,S,R,A,M,L,Y,,,Freq O-R,ADDED: does cause siltation / resuspension,None licenced but may occur,0.03,0.08,1,0.06,0.01
Aggregates,Siltation,Littoral Rock & Reef,S,R,A,M,L,Y,,,Freq O-R,ADDED: does cause siltation / resuspension,,0.03,0.08,1,0.06,0.01
Aggregates,Smothering,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Seals,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Bathyal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Bathyal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Slope Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Slope Rock Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Shelf Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Shelf Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Shallow Mud,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Shallow Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Smothering,Shallow Rock & Reef,NO,,,,,,,,,,SUCTION DREDGE,0,0,0,0,0
Aggregates,Smothering,Littoral Sediment,NO,,,,,,,,,,0,0,0,0,0,0
Aggregates,Smothering,Littoral Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Demersal Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Pelagic Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Deep Sea Elasmobranch,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction, Reptiles ,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Cephalopods,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Deep Sea Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Demersal Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Pelagic Fish,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Seabirds,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Seals,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Toothed Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Baleen Whales,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Oceanic Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Shelf Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Coastal Pelagic,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Abyssal Sediment,NO,,,,,,,,,,,0,0,0,0,0
Aggregates,Species Extraction,Abyssal Rock & Reef,NO,,,,,,,,,,,0,0,0,0,0
